FIPS,State,County,Life Expectancy,95% CI - Low,95% CI - High,Life Expectancy (Hispanic (all races)),Life Expectancy (Hispanic (all races)) 95% CI - Low,Life Expectancy (Hispanic (all races)) 95% CI - High,Life Expectancy (Non-Hispanic AIAN),Life Expectancy (Non-Hispanic AIAN) 95% CI - Low,Life Expectancy (Non-Hispanic AIAN) 95% CI - High,Life Expectancy (Non-Hispanic Asian),Life Expectancy (Non-Hispanic Asian) 95% CI - Low,Life Expectancy (Non-Hispanic Asian) 95% CI - High,Life Expectancy (Non-Hispanic Black),Life Expectancy (Non-Hispanic Black) 95% CI - Low,Life Expectancy (Non-Hispanic Black) 95% CI - High,Life Expectancy (Non-Hispanic Native Hawaiian and Other Pacific Islander),Life Expectancy (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Life Expectancy (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Life Expectancy (Non-Hispanic 2+ races),Life Expectancy (Non-Hispanic 2+ races) 95% CI - Low,Life Expectancy (Non-Hispanic 2+ races) 95% CI - High,Life Expectancy (Non-Hispanic White),Life Expectancy (Non-Hispanic White) 95% CI - Low,Life Expectancy (Non-Hispanic White) 95% CI - High,# Deaths,Age-Adjusted Death Rate,95% CI - Low.1,95% CI - High.1,Age-Adjusted Mortality (Hispanic (all races)),Age-Adjusted Mortality (Hispanic (all races)) 95% CI - Low,Age-Adjusted Mortality (Hispanic (all races)) 95% CI - High,Age-Adjusted Mortality (Non-Hispanic AIAN),Age-Adjusted Mortality (Non-Hispanic AIAN) 95% CI - Low,Age-Adjusted Mortality (Non-Hispanic AIAN) 95% CI - High,Age-Adjusted Mortality (Non-Hispanic Asian),Age-Adjusted Mortality (Non-Hispanic Asian) 95% CI - Low,Age-Adjusted Mortality (Non-Hispanic Asian) 95% CI - High,Age-Adjusted Mortality (Non-Hispanic Black),Age-Adjusted Mortality (Non-Hispanic Black) 95% CI - Low,Age-Adjusted Mortality (Non-Hispanic Black) 95% CI - High,Age-Adjusted Mortality (Non-Hispanic Native Hawaiian and Other Pacific Islander),Age-Adjusted Mortality (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Age-Adjusted Mortality (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Age-Adjusted Mortality (Non-Hispanic 2+ races),Age-Adjusted Mortality (Non-Hispanic 2+ races) 95% CI - Low,Age-Adjusted Mortality (Non-Hispanic 2+ races) 95% CI - High,Age-Adjusted Mortality (Non-Hispanic White),Age-Adjusted Mortality (Non-Hispanic White) 95% CI - Low,Age-Adjusted Mortality (Non-Hispanic White) 95% CI - High,# Deaths.1,Child Mortality Rate,95% CI - Low.2,95% CI - High.2,Child Mortality Rate (Hispanic (all races)),Child Mortality Rate (Hispanic (all races)) 95% CI - Low,Child Mortality Rate (Hispanic (all races)) 95% CI - High,Child Mortality Rate (Non-Hispanic AIAN),Child Mortality Rate (Non-Hispanic AIAN) 95% CI - Low,Child Mortality Rate (Non-Hispanic AIAN) 95% CI - High,Child Mortality Rate (Non-Hispanic Asian),Child Mortality Rate (Non-Hispanic Asian) 95% CI - Low,Child Mortality Rate (Non-Hispanic Asian) 95% CI - High,Child Mortality Rate (Non-Hispanic Black),Child Mortality Rate (Non-Hispanic Black) 95% CI - Low,Child Mortality Rate (Non-Hispanic Black) 95% CI - High,Child Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Child Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Child Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Child Mortality Rate (Non-Hispanic 2+ races),Child Mortality Rate (Non-Hispanic 2+ races) 95% CI - Low,Child Mortality Rate (Non-Hispanic 2+ races) 95% CI - High,Child Mortality Rate (Non-Hispanic White),Child Mortality Rate (Non-Hispanic White) 95% CI - Low,Child Mortality Rate (Non-Hispanic White) 95% CI - High,# Deaths.2,Infant Mortality Rate,95% CI - Low.3,95% CI - High.3,Infant Mortality Rate (Hispanic (all races)),Infant Mortality Rate (Hispanic (all races)) 95% CI - Low,Infant Mortality Rate (Hispanic (all races)) 95% CI - High,Infant Mortality Rate (Non-Hispanic AIAN),Infant Mortality Rate (Non-Hispanic AIAN) 95% CI - Low,Infant Mortality Rate (Non-Hispanic AIAN) 95% CI - High,Infant Mortality Rate (Non-Hispanic Asian),Infant Mortality Rate (Non-Hispanic Asian) 95% CI - Low,Infant Mortality Rate (Non-Hispanic Asian) 95% CI - High,Infant Mortality Rate (Non-Hispanic Black),Infant Mortality Rate (Non-Hispanic Black) 95% CI - Low,Infant Mortality Rate (Non-Hispanic Black) 95% CI - High,Infant Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Infant Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Infant Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Infant Mortality Rate (Non-Hispanic 2+ races),Infant Mortality Rate (Non-Hispanic 2+ races) 95% CI - Low,Infant Mortality Rate (Non-Hispanic 2+ races) 95% CI - High,Infant Mortality Rate (Non-Hispanic White),Infant Mortality Rate (Non-Hispanic White) 95% CI - Low,Infant Mortality Rate (Non-Hispanic White) 95% CI - High,% Frequent Physical Distress,95% CI - Low.4,95% CI - High.4,% Adults with Diabetes,95% CI - Low.5,95% CI - High.5,# HIV Cases,HIV Prevalence Rate,% Adults with Obesity,95% CI - Low.6,95% CI - High.6,% Frequent Mental Distress,95% CI - Low.7,95% CI - High.7,# Deaths.3,Suicide Rate (Age-Adjusted),95% CI - Low.8,95% CI - High.8,Crude Rate,Suicide Rate (Hispanic (all races)),Suicide Rate (Hispanic (all races)) 95% CI - Low,Suicide Rate (Hispanic (all races)) 95% CI - High,Suicide Rate (Non-Hispanic AIAN),Suicide Rate (Non-Hispanic AIAN) 95% CI - Low,Suicide Rate (Non-Hispanic AIAN) 95% CI - High,Suicide Rate (Non-Hispanic Asian),Suicide Rate (Non-Hispanic Asian) 95% CI - Low,Suicide Rate (Non-Hispanic Asian) 95% CI - High,Suicide Rate (Non-Hispanic Black),Suicide Rate (Non-Hispanic Black) 95% CI - Low,Suicide Rate (Non-Hispanic Black) 95% CI - High,Suicide Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Suicide Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Suicide Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Suicide Rate (Non-Hispanic 2+ races),Suicide Rate (Non-Hispanic 2+ races) 95% CI - Low,Suicide Rate (Non-Hispanic 2+ races) 95% CI - High,Suicide Rate (Non-Hispanic White),Suicide Rate (Non-Hispanic White) 95% CI - Low,Suicide Rate (Non-Hispanic White) 95% CI - High,% feeling lonely,95% CI - Low.9,95% CI - High.9,# Limited Access to Healthy Foods,% Limited Access to Healthy Foods,# Food Insecure,% Food Insecure,% Insufficient Sleep,95% CI - Low.10,95% CI - High.10,Teen Birth Rate,95% CI - Low.11,95% CI - High.11,Teen Birth Rate (Hispanic (all races)),Teen Birth Rate (Hispanic (all races)) 95% CI - Low,Teen Birth Rate (Hispanic (all races)) 95% CI - High,Teen Birth Rate (Non-Hispanic AIAN),Teen Birth Rate (Non-Hispanic AIAN) 95% CI - Low,Teen Birth Rate (Non-Hispanic AIAN) 95% CI - High,Teen Birth Rate (Non-Hispanic Asian),Teen Birth Rate (Non-Hispanic Asian) 95% CI - Low,Teen Birth Rate (Non-Hispanic Asian) 95% CI - High,Teen Birth Rate (Non-Hispanic Black),Teen Birth Rate (Non-Hispanic Black) 95% CI - Low,Teen Birth Rate (Non-Hispanic Black) 95% CI - High,Teen Birth Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Teen Birth Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Teen Birth Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Teen Birth Rate (Non-Hispanic 2+ races),Teen Birth Rate (Non-Hispanic 2+ races) 95% CI - Low,Teen Birth Rate (Non-Hispanic 2+ races) 95% CI - High,Teen Birth Rate (Non-Hispanic White),Teen Birth Rate (Non-Hispanic White) 95% CI - Low,Teen Birth Rate (Non-Hispanic White) 95% CI - High,# Chlamydia Cases,Chlamydia Rate,% Excessive Drinking,95% CI - Low.12,95% CI - High.12,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Driving Deaths with Alcohol Involvement,95% CI - Low.13,95% CI - High.13,# Drug Overdose Deaths,Drug Overdose Mortality Rate,95% CI - Low.14,95% CI - High.14,Drug Overdose Mortality Rate (Hispanic (all races)),Drug Overdose Mortality Rate (Hispanic (all races)) 95% CI - Low,Drug Overdose Mortality Rate (Hispanic (all races)) 95% CI - High,Drug Overdose Mortality Rate (Non-Hispanic AIAN),Drug Overdose Mortality Rate (Non-Hispanic AIAN) 95% CI - Low,Drug Overdose Mortality Rate (Non-Hispanic AIAN) 95% CI - High,Drug Overdose Mortality Rate (Non-Hispanic Asian),Drug Overdose Mortality Rate (Non-Hispanic Asian) 95% CI - Low,Drug Overdose Mortality Rate (Non-Hispanic Asian) 95% CI - High,Drug Overdose Mortality Rate (Non-Hispanic Black),Drug Overdose Mortality Rate (Non-Hispanic Black) 95% CI - Low,Drug Overdose Mortality Rate (Non-Hispanic Black) 95% CI - High,Drug Overdose Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Drug Overdose Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Drug Overdose Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Drug Overdose Mortality Rate (Non-Hispanic 2+ races),Drug Overdose Mortality Rate (Non-Hispanic 2+ races) 95% CI - Low,Drug Overdose Mortality Rate (Non-Hispanic 2+ races) 95% CI - High,Drug Overdose Mortality Rate (Non-Hispanic White),Drug Overdose Mortality Rate (Non-Hispanic White) 95% CI - Low,Drug Overdose Mortality Rate (Non-Hispanic White) 95% CI - High,% Adults Reporting Currently Smoking,95% CI - Low.15,95% CI - High.15,% Physically Inactive,95% CI - Low.16,95% CI - High.16,# Uninsured Adults,% Uninsured Adults,95% CI - Low.17,95% CI - High.17,# Uninsured Children,% Uninsured Children,95% CI - Low.18,95% CI - High.18,Other Primary Care Provider Rate,Other Primary Care Provider Ratio,Traffic Volume,# Homeowners,% Homeowners,95% CI - Low.19,95% CI - High.19,# Households with Severe Cost Burden,% Households with Severe Cost Burden,95% CI - Low.20,95% CI - High.20,% with access to parks,Adverse Climate Events,Days above 90F,Weeks in moderate or greater drought,Disaster declarations,% Census Participation,% Voter Turnout,Cohort Size,High School Graduation Rate,Average Grade Performance,Average Grade Performance (AIAN),Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (White),Average Grade Performance.1,Average Grade Performance (AIAN).1,Average Grade Performance (Asian).1,Average Grade Performance (Black).1,Average Grade Performance (Hispanic).1,Average Grade Performance (White).1,Segregation Index,Spending per Pupil,School Funding Adequacy,% Enrolled in Free or Reduced Lunch,Women's Median Earnings,Men's Median Earnings,Gender Pay Gap,95% CI - Low.21,95% CI - High.21,Median Household Income,95% CI - Low.22,95% CI - High.22,Household Income (AIAN),Household Income (AIAN) 95% CI - Low,Household Income (AIAN) 95% CI - High,Household Income (Asian),Household Income (Asian) 95% CI - Low,Household Income (Asian) 95% CI - High,Household Income (Black),Household Income (Black) 95% CI - Low,Household Income (Black) 95% CI - High,Household Income (Hispanic),Household Income (Hispanic) 95% CI - Low,Household Income (Hispanic) 95% CI - High,Household Income (White),Household Income (White) 95% CI - Low,Household Income (White) 95% CI - High,# Child Care Centers,"Child Care Centers per 1,000 Children",Segregation Index.1,Homicide Rate,95% CI - Low.23,95% CI - High.23,Homicide Rate (Hispanic (all races)),Homicide Rate (Hispanic (all races)) 95% CI - Low,Homicide Rate (Hispanic (all races)) 95% CI - High,Homicide Rate (Non-Hispanic AIAN),Homicide Rate (Non-Hispanic AIAN) 95% CI - Low,Homicide Rate (Non-Hispanic AIAN) 95% CI - High,Homicide Rate (Non-Hispanic Asian),Homicide Rate (Non-Hispanic Asian) 95% CI - Low,Homicide Rate (Non-Hispanic Asian) 95% CI - High,Homicide Rate (Non-Hispanic Black),Homicide Rate (Non-Hispanic Black) 95% CI - Low,Homicide Rate (Non-Hispanic Black) 95% CI - High,Homicide Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Homicide Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Homicide Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Homicide Rate (Non-Hispanic 2+ races),Homicide Rate (Non-Hispanic 2+ races) 95% CI - Low,Homicide Rate (Non-Hispanic 2+ races) 95% CI - High,Homicide Rate (Non-Hispanic White),Homicide Rate (Non-Hispanic White) 95% CI - Low,Homicide Rate (Non-Hispanic White) 95% CI - High,# Motor Vehicle Deaths,Motor Vehicle Mortality Rate,95% CI - Low.24,95% CI - High.24,MV Mortality Rate (Hispanic (all races)),MV Mortality Rate (Hispanic (all races)) 95% CI - Low,MV Mortality Rate (Hispanic (all races)) 95% CI - High,MV Mortality Rate (Non-Hispanic AIAN),MV Mortality Rate (Non-Hispanic AIAN) 95% CI - Low,MV Mortality Rate (Non-Hispanic AIAN) 95% CI - High,MV Mortality Rate (Non-Hispanic Asian),MV Mortality Rate (Non-Hispanic Asian) 95% CI - Low,MV Mortality Rate (Non-Hispanic Asian) 95% CI - High,MV Mortality Rate (Non-Hispanic Black),MV Mortality Rate (Non-Hispanic Black) 95% CI - Low,MV Mortality Rate (Non-Hispanic Black) 95% CI - High,MV Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),MV Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,MV Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,MV Mortality Rate (Non-Hispanic 2+ races),MV Mortality Rate (Non-Hispanic 2+ races) 95% CI - Low,MV Mortality Rate (Non-Hispanic 2+ races) 95% CI - High,MV Mortality Rate (Non-Hispanic White),MV Mortality Rate (Non-Hispanic White) 95% CI - Low,MV Mortality Rate (Non-Hispanic White) 95% CI - High,# Firearm Fatalities,Firearm Fatalities Rate,95% CI - Low.25,95% CI - High.25,Firearm Fatalities Rate (Hispanic (all races)),Firearm Fatalities Rate (Hispanic (all races)) 95% CI - Low,Firearm Fatalities Rate (Hispanic (all races)) 95% CI - High,Firearm Fatalities Rate (Non-Hispanic AIAN),Firearm Fatalities Rate (Non-Hispanic AIAN) 95% CI - Low,Firearm Fatalities Rate (Non-Hispanic AIAN) 95% CI - High,Firearm Fatalities Rate (Non-Hispanic Asian),Firearm Fatalities Rate (Non-Hispanic Asian) 95% CI - Low,Firearm Fatalities Rate (Non-Hispanic Asian) 95% CI - High,Firearm Fatalities Rate (Non-Hispanic Black),Firearm Fatalities Rate (Non-Hispanic Black) 95% CI - Low,Firearm Fatalities Rate (Non-Hispanic Black) 95% CI - High,Firearm Fatalities Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Firearm Fatalities Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Firearm Fatalities Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Firearm Fatalities Rate (Non-Hispanic 2+ races),Firearm Fatalities Rate (Non-Hispanic 2+ races) 95% CI - Low,Firearm Fatalities Rate (Non-Hispanic 2+ races) 95% CI - High,Firearm Fatalities Rate (Non-Hispanic White),Firearm Fatalities Rate (Non-Hispanic White) 95% CI - Low,Firearm Fatalities Rate (Non-Hispanic White) 95% CI - High,% Disconnected Youth,95% CI - Low.26,95% CI - High.26,% lacking support,95% CI - Low.27,95% CI - High.27,% Below 18 Years of Age,% 65 and Over,% Female,# American Indian or Alaska Native,% American Indian or Alaska Native,# Asian,% Asian,# Hispanic,% Hispanic,# Native Hawaiian or Other Pacific Islander,% Native Hawaiian or Other Pacific Islander,# Non-Hispanic Black,% Non-Hispanic Black,# Non-Hispanic White,% Non-Hispanic White,% with disability,# Not Proficient in English,% Not Proficient in English,95% CI - Low.28,95% CI - High.28,# Children in Single-Parent Households,# Children in Households,% Children in Single-Parent Households,95% CI - Low.29,95% CI - High.29,# Rural Residents,% Rural,Population
54001,West Virginia,Barbour,72.048230912,70.633454431,73.463007393,,,,,,,,,,,,,,,,,,,,,,396,642.99074105,575.06211189,710.91937022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,15.7,19.5,13.4,11.6,15.1,6.0,45.2,40.8,33.4,48.4,23.7,21.6,26.0,20.0,25.610182756,15.17821739,40.47512997,24.905979926,,,,,,,,,,,,,,,,,,,,,,34.1,29.1,39.4,874.55257505,5.2718824224,2460,15.9,44.2,37.3,51.2,21.872060207,17.653575429,26.794751417,,,,,,,,,,,,,,,,,,,,,,30,194.6,16.167488535,12.842900738,19.932776423,5,16,31.25,17.751979191,44.907567095,18.0,38.034061615,22.541395386,60.110214824,,,,,,,,,,,,,,,,,,,,,,25.1,22.4,28.0,33.3,28.7,38.1,803,9.3874210895,7.4810381108,11.293804068,84,2.5901942646,1.517853839,3.6625346901,188.58109,530:1,0.7732001784,4656,79.305058763,76.874995979,81.735121548,528,9.5634848759,5.6485375706,13.478432181,4.3840931135,0.0,0.0,9.0,0.0,47.8,50.411476029,138.0,92.5,,,,,,,2.365964,,,,,,0.0594228262,11885.0,-2034.7,,36287,49130,0.738591492,0.6547867832,0.8223962007,51353,44078.957447,58627.042553,,,,,,,,,,,,,,,,3.0,3.8022813688,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,25.5214292,17.092101679,36.653029516,,,,,,,,,,,,,,,,,,,,,,17.0,21.170082937,12.332353453,33.89535356,,,,,,,,,,,,,,,,,,,,,,,,,27.2,23.4,31.0,20.093640265,21.192612824,50.344648199,119,0.7738327481,49,0.3186370139,184,1.1965145012,3,0.0195083886,215,1.3981011835,14509,94.3490701,39.6,6,0.0407664085,0.0,0.6494349555,615,3110,19.774919614,10.667307421,28.882531807,15465,100.0,15378
54003,West Virginia,Berkeley,73.25304764,72.760901917,73.745193363,93.570512587,68.910598702,118.23042647,,,,,,,70.920692291,68.974211055,72.867173528,,,,,,,73.020367349,72.49024433,73.550490368,2460,549.84204305,527.45002783,572.23405827,281.44275582,205.28627734,376.59255055,,,,,,,620.89598652,534.40867214,707.3833009,,,,,,,565.42549625,540.67718641,590.17380608,79.0,63.881229431,50.575370923,79.61507206,,,,,,,,,,116.43908119,58.125969802,208.34168004,,,,,,,57.264050901,43.018517468,74.717164787,70.0,6.7882079131,5.2917410888,8.5764923227,,,,,,,,,,,,,,,,,,,,,,13.3,11.8,14.9,12.2,10.6,13.9,194.0,178.6,40.3,34.5,46.0,19.5,17.5,21.5,117.0,18.003061607,14.667366928,21.338756287,19.056057383,,,,,,,,,,,,,,,,,,,,,,32.0,27.9,36.2,11238.732547,10.788941573,12620,10.2,36.4,31.2,41.6,18.11536628,16.452639967,19.778092593,23.061825319,16.944961809,30.667338734,,,,,,,18.219677251,12.690672776,25.339160525,,,,21.097046414,14.694865824,29.34088449,17.569318476,15.699019063,19.439617889,399,308.1,16.851046149,13.674289405,20.258241461,28,81,34.567901235,28.924363002,40.196228543,292.0,77.313309539,68.445447866,86.181171212,,,,,,,,,,85.505164512,55.334434119,126.22249024,,,,,,,82.852178174,72.722551492,92.981804856,16.5,14.5,18.6,25.6,22.1,29.3,7059,8.8493023606,7.4195151265,10.279089595,848,2.7461139896,1.7929225003,3.699305479,104.95318999999999,953:1,62.010798981,37234,75.396889681,73.195232623,77.598546738,4945,10.319928209,8.617250939,12.022605479,5.8029424293,0.0,118.0,40.0,0.0,69.8,58.380062305,1339.0,97.0,,,,,,,2.500121,,,2.105025,2.437786,2.560445,0.0294536616,12703.99,2653.22,,49579,59767,0.8295380394,0.775515041,0.8835610377,78995,72036.702128,85953.297872,,,,59738.0,48069.744681,71406.255319,76293.0,61947.468085,90638.531915,90932.0,54002.978723,127861.02128,77247.0,73149.468085,81344.531915,25.0,3.3747300216,31.202784708,4.7482084416,3.3921897244,6.4657122329,,,,,,,,,,,,,,,,,,,,,,130.0,15.431677435,12.778920052,18.084434819,,,,,,,,,,18.912827625,9.7725340174,33.036903731,,,,,,,16.254436107,13.270595957,19.238276256,86.0,14.007016538,11.203805225,17.298551476,,,,,,,,,,,,,,,,,,,,,,10.970125281,6.3241207849,15.616129777,25.5,22.3,28.9,22.994563576,15.548172757,50.091362126,486,0.3669586228,1868,1.4104500151,8844,6.6777408638,70,0.0528541226,10628,8.0247659317,106379,80.322410148,31.9,544,0.4590252464,0.2413810176,0.6766694752,6249,29195,21.40435006,16.881344781,25.927355339,39584,32.425702022,132440
54005,West Virginia,Boone,68.870466508,67.536560376,70.204372639,,,,,,,,,,,,,,,,,,,,,,666,794.0412735,727.74315065,860.33939635,,,,,,,,,,,,,,,,,,,,,,14.0,72.761290993,39.779274863,122.0810827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,16.0,20.0,13.6,11.8,15.5,14.0,77.5,41.5,34.2,49.2,23.9,21.6,26.3,20.0,17.404338978,10.314914308,27.506359047,18.736591627,,,,,,,,,,,,,,,,,,,,,,34.7,29.8,39.8,809.91510581,3.2884611873,3330,15.3,44.0,37.2,51.1,39.516503952,33.576180049,45.456827854,,,,,,,,,,,,,,,,,,,,,,45,214.6,16.752028292,13.32311455,20.709452248,4,21,19.047619048,8.3840112615,31.904534386,69.0,108.94450146,84.76532495,137.8762392,,,,,,,,,,,,,,,,,,,,,,25.4,22.6,28.3,35.3,30.5,40.4,1010,8.3970734952,6.848137325,9.9460096654,119,2.6753597122,1.6030192867,3.7477001378,150.66096000000002,664:1,4.9808114069,6245,79.110717,75.16830269,83.05313131,674,9.0786637931,5.9207847012,12.236542885,1.4856252006,0.0,30.0,10.0,1.0,50.6,52.410584472,264.0,91.0,,,,,,,2.656462,,,,,,,14663.0,2196.23,,43601,59194,0.7365780316,0.5994577912,0.8736982719,48034,41200.808511,54867.191489,,,,,,,55733.0,18846.87234,92619.12766,41016.0,12643.06383,69388.93617,57742.0,48388.808511,67095.191489,2.0,1.8484288355,,9.2161044843,5.0385300816,15.463057325,,,,,,,,,,,,,,,,,,,,,,29.0,19.090502146,12.785208901,27.417145535,,,,,,,,,,,,,,,,,,,,,,26.0,24.357569115,15.911172832,35.689482292,,,,,,,,,,,,,,,,,,,,,,,,,25.1,21.7,28.8,20.314930016,23.041407465,50.145800933,35,0.1701010886,32,0.1555209953,155,0.7533048212,2,0.0097200622,172,0.8359253499,19993,97.166601866,43.3,83,0.4095933675,0.0,0.9667207948,1219,4390,27.767653759,18.359860794,37.175446723,21809,100.0,20576
54007,West Virginia,Braxton,73.540831923,71.818626398,75.263037448,,,,,,,,,,,,,,,,,,,,,,279,536.98138649,466.55735067,607.4054223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,16.3,20.3,13.4,11.7,15.3,7.0,65.6,39.5,32.0,47.5,24.0,21.8,26.3,18.0,23.132788485,13.222387369,37.566199226,27.198549411,,,,,,,,,,,,,,,,,,,,,,33.1,28.2,38.7,1372.9744379,9.4537935541,1970,15.8,44.0,36.8,51.2,20.797227036,15.334233459,27.574105798,,,,,,,,,,,,,,,,,,,,,,22,180.5,16.694463093,13.187530782,20.629321675,3,22,13.636363636,4.4872664805,26.321614864,26.0,68.180626213,44.53784868,99.900414546,,,,,,,,,,,,,,,,,,,,,,25.0,22.3,27.9,33.7,28.9,38.5,663,9.9430113977,7.9174794828,11.968543313,66,2.8745644599,1.8022240344,3.9469048855,65.77865,1520:1,9.1895321259,3751,79.252060004,74.322110627,84.182009381,274,6.2930638493,3.1163557395,9.4697719591,,0.0,3.0,3.0,0.0,48.6,50.41388518,128.0,97.5,,,,,,,2.170216,,,,,,0.0728764412,13153.02,-171.9,,30927,51806,0.5969771841,0.4042140786,0.7897402897,50038,43751.702128,56324.297872,,,,,,,24141.0,6685.6808511,41596.319149,,,,45768.0,40675.574468,50860.425532,1.0,1.6891891892,59.254670879,,,,,,,,,,,,,,,,,,,,,,,,,27.0,28.454599106,18.751760109,41.399947775,,,,,,,,,,,,,,,,,,,,,,19.0,28.709579934,17.285042557,44.833565385,,,,,,,,,,,,,,,,,,,,,,,,,26.7,23.1,30.8,18.179575728,25.053445157,48.421312284,70,0.5755632297,38,0.3124486104,91,0.7482321987,2,0.0164446637,95,0.7811215261,11719,96.357506989,40.5,0,0.0,0.0,0.8058771469,341,2309,14.768297964,6.6780863429,22.858509586,12447,100.0,12162
54009,West Virginia,Brooke,73.082235547,71.931664815,74.23280628,,,,,,,,,,,,,,,,,,,,,,539,581.89385622,527.01059515,636.77711729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,13.5,17.0,12.3,10.7,14.1,20.0,104.3,39.8,32.0,47.8,21.7,19.6,23.9,18.0,13.25099554,7.5740888817,21.518786581,16.410032,,,,,,,,,,,,,,,,,,,,,,33.9,28.8,39.5,1157.6581671,4.8097476715,2840,12.7,45.7,38.4,53.1,17.186067828,13.517932562,21.542884842,,,,,,,,,,,,,,,,,,,,,,46,211.7,19.126738483,15.338110152,23.526438908,3,7,42.857142857,21.982669313,60.788119055,45.0,68.653027599,50.075989425,91.86315239,,,,,,,,,,,,,,,,,,,,,,20.8,18.3,23.4,28.5,24.1,33.1,811,6.69639171,5.266604476,8.1261789441,91,2.3279611154,1.374769626,3.2811526047,56.1456,1781:1,46.679489342,6924,73.370774611,68.660162304,78.081386917,511,5.6389318031,3.5999048634,7.6779587429,15.736513143,0.0,22.0,12.0,0.0,61.5,58.872928177,222.0,90.0,,,,,,,2.708424,,,,,,0.0197513031,15642.0,3900.99,,42407,54404,0.7794831262,0.6123582612,0.9466079913,49187,44780.87234,53593.12766,,,,,,,52656.0,6856.3404255,98455.659574,79261.0,22303.042553,136218.95745,52688.0,44419.06383,60956.93617,4.0,3.9100684262,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,9.0259108111,4.9345494306,15.143944659,,,,,,,,,,,,,,,,,,,,,,13.0,11.851689777,6.3105256598,20.266750466,,,,,,,,,,,,,,,,,,,,,,,,,24.9,21.4,28.8,16.998081692,25.710007954,50.446825434,52,0.2432976185,141,0.6597108501,324,1.5159313152,6,0.0280728021,345,1.6141861227,20178,94.408833575,36.3,160,0.7571097336,0.1556873781,1.3585320891,1146,3805,30.11826544,17.516068887,42.720461994,9391,41.62861829,21373
